rximageFileName,is_synthetic,label_BLACK,label_BLUE,label_BROWN,label_GRAY,label_GREEN,label_ORANGE,label_PINK,label_PURPLE,label_RED,label_TURQUOISE,label_WHITE,label_YELLOW
00093-0852-53_RXNAVIMAGE10_2C241600_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00093-0852-53_RXNAVIMAGE10_2C241600_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00173-0642-55_RXNAVIMAGE10_C518E287_1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00173-0642-55_RXNAVIMAGE10_C518E287_2.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
16714-0405-01_RXNAVIMAGE10_115008C0_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
16714-0405-01_RXNAVIMAGE10_115008C0_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
65649-0301-03_RXNAVIMAGE10_951DCAFE_1.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0
65649-0301-03_RXNAVIMAGE10_951DCAFE_2.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0
00007-4640-13_RXNAVIMAGE10_ED18F697_1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00007-4640-13_RXNAVIMAGE10_ED18F697_2.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00143-9986-01_RXNAVIMAGE10_4F04A7B5_1.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0
00143-9986-01_RXNAVIMAGE10_4F04A7B5_1_AUG_1.jpg,1,0,0,0,1,0,0,0,1,0,0,0,0
00143-9986-01_RXNAVIMAGE10_4F04A7B5_1_AUG_2.jpg,1,0,0,0,1,0,0,0,1,0,0,0,0
00143-9986-01_RXNAVIMAGE10_4F04A7B5_1_AUG_3.jpg,1,0,0,0,1,0,0,0,1,0,0,0,0
00143-9986-01_RXNAVIMAGE10_4F04A7B5_1_AUG_4.jpg,1,0,0,0,1,0,0,0,1,0,0,0,0
00143-9986-01_RXNAVIMAGE10_4F04A7B5_2.jpg,0,0,0,0,1,0,0,0,1,0,0,0,0
00143-9986-01_RXNAVIMAGE10_4F04A7B5_2_AUG_1.jpg,1,0,0,0,1,0,0,0,1,0,0,0,0
00143-9986-01_RXNAVIMAGE10_4F04A7B5_2_AUG_2.jpg,1,0,0,0,1,0,0,0,1,0,0,0,0
00143-9986-01_RXNAVIMAGE10_4F04A7B5_2_AUG_3.jpg,1,0,0,0,1,0,0,0,1,0,0,0,0
00143-9986-01_RXNAVIMAGE10_4F04A7B5_2_AUG_4.jpg,1,0,0,0,1,0,0,0,1,0,0,0,0
49884-0734-11_RXNAVIMAGE10_8505C2DE_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
49884-0734-11_RXNAVIMAGE10_8505C2DE_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
50383-0565-10_RXNAVIMAGE10_1F460F80_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
50383-0565-10_RXNAVIMAGE10_1F460F80_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
31722-0209-30_RXNAVIMAGE10_670EB385_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
31722-0209-30_RXNAVIMAGE10_670EB385_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
50458-0251-00_RXNAVIMAGE10_D245696B_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
50458-0251-00_RXNAVIMAGE10_D245696B_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00378-1813-01_RXNAVIMAGE10_4823A43D_1.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
00378-1813-01_RXNAVIMAGE10_4823A43D_2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
00832-1081-00_RXNAVIMAGE10_D323698B_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00832-1081-00_RXNAVIMAGE10_D323698B_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
65862-0587-01_RXNAVIMAGE10_33489994_1.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0
65862-0587-01_RXNAVIMAGE10_33489994_2.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0
00062-2085-12_RXNAVIMAGE10_06130328_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00062-2085-12_RXNAVIMAGE10_06130328_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00093-0928-06_RXNAVIMAGE10_6926B4E5_1.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0
00093-0928-06_RXNAVIMAGE10_6926B4E5_2.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0
00093-2064-06_RXNAVIMAGE10_5F38AFE5_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00093-2064-06_RXNAVIMAGE10_5F38AFE5_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
16714-0340-01_RXNAVIMAGE10_F04B786B_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
16714-0340-01_RXNAVIMAGE10_F04B786B_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00093-3195-01_RXNAVIMAGE10_BF295F9A_1.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0
00093-3195-01_RXNAVIMAGE10_BF295F9A_2.jpg,0,0,1,0,0,0,0,0,0,0,0,1,0
00093-3160-06_RXNAVIMAGE10_FB297DFB_1.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0
00093-3160-06_RXNAVIMAGE10_FB297DFB_2.jpg,0,0,0,0,0,1,0,0,1,0,0,0,0
00527-1347-10_RXNAVIMAGE10_430821D1_1.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
00527-1347-10_RXNAVIMAGE10_430821D1_2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
65162-0713-10_RXNAVIMAGE10_BA495D2A_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
65162-0713-10_RXNAVIMAGE10_BA495D2A_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00093-0463-01_RXNAVIMAGE10_5429AA3D_1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00093-0463-01_RXNAVIMAGE10_5429AA3D_2.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
24338-0102-13_RXNAVIMAGE10_D939EC9F_1.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0
24338-0102-13_RXNAVIMAGE10_D939EC9F_2.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0
00093-5770-56_RXNAVIMAGE10_E927F4FF_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00093-5770-56_RXNAVIMAGE10_E927F4FF_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
65862-0142-01_RXNAVIMAGE10_A621537A_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
65862-0142-01_RXNAVIMAGE10_A621537A_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00013-5301-17_RXNAVIMAGE10_691E34B1_1.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0
00013-5301-17_RXNAVIMAGE10_691E34B1_1_AUG_1.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
00013-5301-17_RXNAVIMAGE10_691E34B1_1_AUG_2.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
00013-5301-17_RXNAVIMAGE10_691E34B1_2.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0
00013-5301-17_RXNAVIMAGE10_691E34B1_2_AUG_1.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
00013-5301-17_RXNAVIMAGE10_691E34B1_2_AUG_2.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
76439-0302-10_RXNAVIMAGE10_37459BAC_1.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0
76439-0302-10_RXNAVIMAGE10_37459BAC_2.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0
00185-0613-01_RXNAVIMAGE10_F634FB07_1.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0
00185-0613-01_RXNAVIMAGE10_F634FB07_2.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0
00093-4404-01_RXNAVIMAGE10_372D1BD8_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00093-4404-01_RXNAVIMAGE10_372D1BD8_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00378-6280-01_RXNAVIMAGE10_B43E5A02_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00378-6280-01_RXNAVIMAGE10_B43E5A02_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00378-1620-01_RXNAVIMAGE10_B4325A72_1.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0
00378-1620-01_RXNAVIMAGE10_B4325A72_2.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0
00002-4770-90_RXNAVIMAGE10_9516CAA6_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00002-4770-90_RXNAVIMAGE10_9516CAA6_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00591-5694-01_RXNAVIMAGE10_F90E7C93_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00591-5694-01_RXNAVIMAGE10_F90E7C93_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00555-0787-02_RXNAVIMAGE10_B241D93E_1.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0
00555-0787-02_RXNAVIMAGE10_B241D93E_2.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0
50111-0307-01_RXNAVIMAGE10_8429422A_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
50111-0307-01_RXNAVIMAGE10_8429422A_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00555-0834-02_RXNAVIMAGE10_D8216C0B_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00555-0834-02_RXNAVIMAGE10_D8216C0B_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00573-2660-24_RXNAVIMAGE10_8D46C6B6_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00573-2660-24_RXNAVIMAGE10_8D46C6B6_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00143-1771-10_RXNAVIMAGE10_71083881_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00143-1771-10_RXNAVIMAGE10_71083881_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00378-6203-01_RXNAVIMAGE10_183E8C14_1.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0
00378-6203-01_RXNAVIMAGE10_183E8C14_1_AUG_1.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
00378-6203-01_RXNAVIMAGE10_183E8C14_1_AUG_2.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
00378-6203-01_RXNAVIMAGE10_183E8C14_2.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0
00378-6203-01_RXNAVIMAGE10_183E8C14_2_AUG_1.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
00378-6203-01_RXNAVIMAGE10_183E8C14_2_AUG_2.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
16714-0662-01_RXNAVIMAGE10_9E4D4F3A_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
16714-0662-01_RXNAVIMAGE10_9E4D4F3A_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00093-0734-01_RXNAVIMAGE10_6C2B3609_1.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0
00093-0734-01_RXNAVIMAGE10_6C2B3609_2.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0
65862-0476-01_RXNAVIMAGE10_A351D18E_1.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0
65862-0476-01_RXNAVIMAGE10_A351D18E_1_AUG_1.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
65862-0476-01_RXNAVIMAGE10_A351D18E_1_AUG_2.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
65862-0476-01_RXNAVIMAGE10_A351D18E_2.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0
65862-0476-01_RXNAVIMAGE10_A351D18E_2_AUG_1.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
65862-0476-01_RXNAVIMAGE10_A351D18E_2_AUG_2.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
00555-0997-02_RXNAVIMAGE10_B107D88E_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00555-0997-02_RXNAVIMAGE10_B107D88E_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00093-8305-01_RXNAVIMAGE10_58472C29_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00093-8305-01_RXNAVIMAGE10_58472C29_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00603-2407-21_RXNAVIMAGE10_E023707B_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00603-2407-21_RXNAVIMAGE10_E023707B_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
51285-0114-58_RXNAVIMAGE10_942DCA0E_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
51285-0114-58_RXNAVIMAGE10_942DCA0E_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00093-5861-01_RXNAVIMAGE10_0C420630_1.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0
00093-5861-01_RXNAVIMAGE10_0C420630_2.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0
59762-5020-01_RXNAVIMAGE10_8D33C6FE_1.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
59762-5020-01_RXNAVIMAGE10_8D33C6FE_2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
00555-9047-58_RXNAVIMAGE10_8C36C666_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00555-9047-58_RXNAVIMAGE10_8C36C666_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00093-5353-01_RXNAVIMAGE10_03270198_1.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0
00093-5353-01_RXNAVIMAGE10_03270198_2.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0
16729-0004-17_RXNAVIMAGE10_913F48EA_1.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0
16729-0004-17_RXNAVIMAGE10_913F48EA_2.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0
64980-0112-01_RXNAVIMAGE10_DC236E0B_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
64980-0112-01_RXNAVIMAGE10_DC236E0B_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00054-4297-25_RXNAVIMAGE10_B0325802_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00054-4297-25_RXNAVIMAGE10_B0325802_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
51079-0997-20_RXNAVIMAGE10_37351BA8_1.jpg,0,0,0,0,0,0,1,0,0,0,0,1,0
51079-0997-20_RXNAVIMAGE10_37351BA8_2.jpg,0,0,0,0,0,0,1,0,0,0,0,1,0
00173-0752-00_RXNAVIMAGE10_8318C1B6_1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00173-0752-00_RXNAVIMAGE10_8318C1B6_2.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00527-1413-01_RXNAVIMAGE10_F420FA37_1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00527-1413-01_RXNAVIMAGE10_F420FA37_2.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
55111-0268-30_RXNAVIMAGE10_C422E227_1.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
55111-0268-30_RXNAVIMAGE10_C422E227_2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
00904-5904-60_RXNAVIMAGE10_813540FA_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00904-5904-60_RXNAVIMAGE10_813540FA_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00093-0756-01_RXNAVIMAGE10_19268C94_1.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0
00093-0756-01_RXNAVIMAGE10_19268C94_2.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0
62756-0402-03_RXNAVIMAGE10_BA505D22_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
62756-0402-03_RXNAVIMAGE10_BA505D22_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
63304-0459-30_RXNAVIMAGE10_CC3C6653_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
63304-0459-30_RXNAVIMAGE10_CC3C6653_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
68682-0371-90_RXNAVIMAGE10_5E442F51_1.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_1_AUG_1.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_1_AUG_2.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_1_AUG_3.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_1_AUG_4.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_1_AUG_5.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_1_AUG_6.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_1_AUG_7.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_2.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_2_AUG_1.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_2_AUG_2.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_2_AUG_3.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_2_AUG_4.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_2_AUG_5.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_2_AUG_6.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
68682-0371-90_RXNAVIMAGE10_5E442F51_2_AUG_7.jpg,1,0,0,0,0,0,0,0,0,0,1,0,0
62037-0524-05_RXNAVIMAGE10_B015D80E_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
62037-0524-05_RXNAVIMAGE10_B015D80E_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
16714-0693-01_RXNAVIMAGE10_B549DACE_1.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0
16714-0693-01_RXNAVIMAGE10_B549DACE_2.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0
00115-4433-01_RXNAVIMAGE10_7E51BF5D_1.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1
00115-4433-01_RXNAVIMAGE10_7E51BF5D_2.jpg,0,0,0,0,0,0,0,0,0,1,0,0,1
67253-0201-50_RXNAVIMAGE10_603CB065_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
67253-0201-50_RXNAVIMAGE10_603CB065_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00884-0773-04_RXNAVIMAGE10_A715D3BE_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00884-0773-04_RXNAVIMAGE10_A715D3BE_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
61442-0172-30_RXNAVIMAGE10_19458CAC_1.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0
61442-0172-30_RXNAVIMAGE10_19458CAC_2.jpg,0,0,1,0,0,0,1,0,0,0,0,0,0
00093-1077-01_RXNAVIMAGE10_60293059_1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00093-1077-01_RXNAVIMAGE10_60293059_2.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00007-4882-13_RXNAVIMAGE10_E118F097_1.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0
00007-4882-13_RXNAVIMAGE10_E118F097_2.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0
00603-4212-21_RXNAVIMAGE10_234491C4_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00603-4212-21_RXNAVIMAGE10_234491C4_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00093-0832-10_RXNAVIMAGE10_BB155DCA_1.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00093-0832-10_RXNAVIMAGE10_BB155DCA_2.jpg,0,0,0,0,0,0,0,0,0,0,0,0,1
00093-7155-56_RXNAVIMAGE10_A227D15E_1.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0
00093-7155-56_RXNAVIMAGE10_A227D15E_1_AUG_1.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
00093-7155-56_RXNAVIMAGE10_A227D15E_1_AUG_2.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
00093-7155-56_RXNAVIMAGE10_A227D15E_2.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0
00093-7155-56_RXNAVIMAGE10_A227D15E_2_AUG_1.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
00093-7155-56_RXNAVIMAGE10_A227D15E_2_AUG_2.jpg,1,0,0,0,0,0,0,0,0,1,0,0,0
00603-3442-28_RXNAVIMAGE10_4805A47D_1.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00603-3442-28_RXNAVIMAGE10_4805A47D_2.jpg,0,0,0,0,0,0,1,0,0,0,0,0,0
00093-1053-98_RXNAVIMAGE10_19330C98_1.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
00093-1053-98_RXNAVIMAGE10_19330C98_2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
00456-0459-01_RXNAVIMAGE10_760EBB35_1.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
00456-0459-01_RXNAVIMAGE10_760EBB35_2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
00054-0020-25_RXNAVIMAGE10_250892B4_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00054-0020-25_RXNAVIMAGE10_250892B4_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
51079-0147-20_RXNAVIMAGE10_C732E3E7_1.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0
51079-0147-20_RXNAVIMAGE10_C732E3E7_2.jpg,0,0,1,0,0,0,0,0,0,0,0,0,0
00186-1090-05_RXNAVIMAGE10_0D1D86EC_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00186-1090-05_RXNAVIMAGE10_0D1D86EC_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
60505-2581-00_RXNAVIMAGE10_003A8024_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
60505-2581-00_RXNAVIMAGE10_003A8024_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
51991-0818-01_RXNAVIMAGE10_B5415ADA_1.jpg,0,0,0,0,0,0,1,0,0,0,0,1,0
51991-0818-01_RXNAVIMAGE10_B5415ADA_2.jpg,0,0,0,0,0,0,1,0,0,0,0,1,0
00832-0302-00_RXNAVIMAGE10_C14F60FB_1.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
00832-0302-00_RXNAVIMAGE10_C14F60FB_2.jpg,0,0,0,1,0,0,0,0,0,0,0,0,0
00378-5375-01_RXNAVIMAGE10_9F39CFEE_1.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0
00378-5375-01_RXNAVIMAGE10_9F39CFEE_2.jpg,0,0,0,0,0,1,0,0,0,0,0,0,0
00591-5381-05_RXNAVIMAGE10_E808F407_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00591-5381-05_RXNAVIMAGE10_E808F407_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
59762-0156-01_RXNAVIMAGE10_093A84A4_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
59762-0156-01_RXNAVIMAGE10_093A84A4_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00054-0112-25_RXNAVIMAGE10_6546B2A5_1.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
00054-0112-25_RXNAVIMAGE10_6546B2A5_2.jpg,0,0,0,0,0,0,0,0,0,0,0,1,0
59762-0145-01_RXNAVIMAGE10_333E99F4_1.jpg,0,0,0,0,0,0,0,0,0,1,0,0,0
