rximageFileName,shape,label_shape
49702-0203-18_RXNAVIMAGE10_2C19965C_1_AUG_1.jpg,POLYGON,3
49702-0203-18_RXNAVIMAGE10_2C19965C_1_AUG_2.jpg,POLYGON,3
49702-0203-18_RXNAVIMAGE10_2C19965C_1_AUG_3.jpg,POLYGON,3
49702-0203-18_RXNAVIMAGE10_2C19965C_2.jpg,POLYGON,3
49702-0203-18_RXNAVIMAGE10_2C19965C_2_AUG_1.jpg,POLYGON,3
49702-0203-18_RXNAVIMAGE10_2C19965C_2_AUG_2.jpg,POLYGON,3
49702-0203-18_RXNAVIMAGE10_2C19965C_2_AUG_3.jpg,POLYGON,3
68682-0528-01_RXNAVIMAGE10_943A4A22_1.jpg,OVAL,2
68682-0528-01_RXNAVIMAGE10_943A4A22_2.jpg,OVAL,2
00574-0240-01_RXNAVIMAGE10_A941D4BE_1.jpg,ROUND,4
00574-0240-01_RXNAVIMAGE10_A941D4BE_2.jpg,ROUND,4
00093-7671-01_RXNAVIMAGE10_FE26FF27_1.jpg,CAPSULE,0
00093-7671-01_RXNAVIMAGE10_FE26FF27_2.jpg,CAPSULE,0
60505-2581-00_RXNAVIMAGE10_003A8024_1.jpg,OVAL,2
60505-2581-00_RXNAVIMAGE10_003A8024_2.jpg,OVAL,2
43547-0347-50_RXNAVIMAGE10_4D5126E9_1.jpg,OVAL,2
43547-0347-50_RXNAVIMAGE10_4D5126E9_2.jpg,OVAL,2
00093-7271-98_RXNAVIMAGE10_B543DA9E_1.jpg,ROUND,4
00093-7271-98_RXNAVIMAGE10_B543DA9E_2.jpg,ROUND,4
10135-0149-01_RXNAVIMAGE10_6634B305_1.jpg,CAPSULE,0
10135-0149-01_RXNAVIMAGE10_6634B305_2.jpg,CAPSULE,0
50111-0884-05_RXNAVIMAGE10_68303421_1.jpg,CAPSULE,0
50111-0884-05_RXNAVIMAGE10_68303421_2.jpg,CAPSULE,0
00056-0172-70_RXNAVIMAGE10_A213515A_1.jpg,ROUND,4
00056-0172-70_RXNAVIMAGE10_A213515A_2.jpg,ROUND,4
55111-0163-30_RXNAVIMAGE10_0D3C86C4_1.jpg,OVAL,2
55111-0163-30_RXNAVIMAGE10_0D3C86C4_2.jpg,OVAL,2
00093-7426-56_RXNAVIMAGE10_DC27EE6F_1.jpg,ROUND,4
00093-7426-56_RXNAVIMAGE10_DC27EE6F_2.jpg,ROUND,4
00904-1261-61_RXNAVIMAGE10_5C352E69_1.jpg,CAPSULE,0
00904-1261-61_RXNAVIMAGE10_5C352E69_2.jpg,CAPSULE,0
42543-0704-90_RXNAVIMAGE10_86504372_1.jpg,ROUND,4
42543-0704-90_RXNAVIMAGE10_86504372_2.jpg,ROUND,4
63304-0479-01_RXNAVIMAGE10_4C3DA66D_1.jpg,CAPSULE,0
63304-0479-01_RXNAVIMAGE10_4C3DA66D_2.jpg,CAPSULE,0
00074-9642-90_RXNAVIMAGE10_4815A44D_1.jpg,CAPSULE,0
00074-9642-90_RXNAVIMAGE10_4815A44D_2.jpg,CAPSULE,0
31722-0339-01_RXNAVIMAGE10_C53C62F3_1.jpg,OVAL,2
31722-0339-01_RXNAVIMAGE10_C53C62F3_2.jpg,OVAL,2
00093-5379-56_RXNAVIMAGE10_35421AD0_1.jpg,OVAL,2
00093-5379-56_RXNAVIMAGE10_35421AD0_2.jpg,OVAL,2
51672-4004-05_RXNAVIMAGE10_8C51C61E_1.jpg,CAPSULE,0
51672-4004-05_RXNAVIMAGE10_8C51C61E_2.jpg,CAPSULE,0
00093-7169-56_RXNAVIMAGE10_1F2B8FDC_1.jpg,OVAL,2
00093-7169-56_RXNAVIMAGE10_1F2B8FDC_2.jpg,OVAL,2
53489-0511-01_RXNAVIMAGE10_50242801_1.jpg,ROUND,4
53489-0511-01_RXNAVIMAGE10_50242801_2.jpg,ROUND,4
51672-4032-01_RXNAVIMAGE10_E52672E3_1.jpg,OVAL,2
51672-4032-01_RXNAVIMAGE10_E52672E3_2.jpg,OVAL,2
00025-1520-31_RXNAVIMAGE10_5B39ADCD_1.jpg,CAPSULE,0
00025-1520-31_RXNAVIMAGE10_5B39ADCD_2.jpg,CAPSULE,0
00074-3064-30_RXNAVIMAGE10_59132CC9_1.jpg,OVAL,2
00074-3064-30_RXNAVIMAGE10_59132CC9_2.jpg,OVAL,2
00378-6201-01_RXNAVIMAGE10_9312C996_1.jpg,CAPSULE,0
00378-6201-01_RXNAVIMAGE10_9312C996_2.jpg,CAPSULE,0
00591-0801-01_RXNAVIMAGE10_20081000_1.jpg,CAPSULE,0
00591-0801-01_RXNAVIMAGE10_20081000_2.jpg,CAPSULE,0
55111-0190-60_RXNAVIMAGE10_C847646B_1.jpg,OVAL,2
55111-0190-60_RXNAVIMAGE10_C847646B_2.jpg,OVAL,2
59148-0006-13_RXNAVIMAGE10_97154BCA_1.jpg,POLYGON,3
59148-0006-13_RXNAVIMAGE10_97154BCA_1_AUG_1.jpg,POLYGON,3
59148-0006-13_RXNAVIMAGE10_97154BCA_1_AUG_2.jpg,POLYGON,3
59148-0006-13_RXNAVIMAGE10_97154BCA_1_AUG_3.jpg,POLYGON,3
59148-0006-13_RXNAVIMAGE10_97154BCA_2.jpg,POLYGON,3
59148-0006-13_RXNAVIMAGE10_97154BCA_2_AUG_1.jpg,POLYGON,3
59148-0006-13_RXNAVIMAGE10_97154BCA_2_AUG_2.jpg,POLYGON,3
59148-0006-13_RXNAVIMAGE10_97154BCA_2_AUG_3.jpg,POLYGON,3
00023-9350-07_RXNAVIMAGE10_D4196A7B_1.jpg,CAPSULE,0
00023-9350-07_RXNAVIMAGE10_D4196A7B_2.jpg,CAPSULE,0
53746-0515-01_RXNAVIMAGE10_3B431DC8_1.jpg,ROUND,4
53746-0515-01_RXNAVIMAGE10_3B431DC8_2.jpg,ROUND,4
10370-0191-05_RXNAVIMAGE10_AE4E5732_1.jpg,ROUND,4
10370-0191-05_RXNAVIMAGE10_AE4E5732_2.jpg,ROUND,4
00781-1183-01_RXNAVIMAGE10_B308D996_1.jpg,ROUND,4
00781-1183-01_RXNAVIMAGE10_B308D996_2.jpg,ROUND,4
00378-2076-01_RXNAVIMAGE10_5A23AD6D_1.jpg,ROUND,4
00378-2076-01_RXNAVIMAGE10_5A23AD6D_2.jpg,ROUND,4
65862-0210-01_RXNAVIMAGE10_7A493D49_1.jpg,CAPSULE,0
65862-0210-01_RXNAVIMAGE10_7A493D49_2.jpg,CAPSULE,0
00093-5423-28_RXNAVIMAGE10_D435EA1F_1.jpg,ROUND,4
00093-5423-28_RXNAVIMAGE10_D435EA1F_2.jpg,ROUND,4
00555-0954-02_RXNAVIMAGE10_CD41E6BF_1.jpg,CAPSULE,0
00555-0954-02_RXNAVIMAGE10_CD41E6BF_2.jpg,CAPSULE,0
00228-2666-11_RXNAVIMAGE10_DB34ED87_1.jpg,CAPSULE,0
00228-2666-11_RXNAVIMAGE10_DB34ED87_2.jpg,CAPSULE,0
31722-0228-01_RXNAVIMAGE10_8C4D466A_1.jpg,CAPSULE,0
31722-0228-01_RXNAVIMAGE10_8C4D466A_2.jpg,CAPSULE,0
00574-0113-02_RXNAVIMAGE10_633E31B1_1.jpg,ROUND,4
00574-0113-02_RXNAVIMAGE10_633E31B1_2.jpg,ROUND,4
62541-0301-30_RXNAVIMAGE10_5B51ADED_1.jpg,OVAL,2
62541-0301-30_RXNAVIMAGE10_5B51ADED_2.jpg,OVAL,2
00555-1883-02_RXNAVIMAGE10_92324902_1.jpg,OVAL,2
00555-1883-02_RXNAVIMAGE10_92324902_2.jpg,OVAL,2
00527-1383-01_RXNAVIMAGE10_904D487A_1.jpg,CAPSULE,0
00527-1383-01_RXNAVIMAGE10_904D487A_2.jpg,CAPSULE,0
00781-2822-13_RXNAVIMAGE10_F134F8F7_1.jpg,CAPSULE,0
00781-2822-13_RXNAVIMAGE10_F134F8F7_2.jpg,CAPSULE,0
65862-0113-01_RXNAVIMAGE10_5D34AE85_1.jpg,CAPSULE,0
65862-0113-01_RXNAVIMAGE10_5D34AE85_2.jpg,CAPSULE,0
00378-0433-01_RXNAVIMAGE10_38131C48_1.jpg,ROUND,4
00378-0433-01_RXNAVIMAGE10_38131C48_2.jpg,ROUND,4
00603-2959-21_RXNAVIMAGE10_843F422A_1.jpg,OVAL,2
00603-2959-21_RXNAVIMAGE10_843F422A_2.jpg,OVAL,2
51991-0467-01_RXNAVIMAGE10_E13270F3_1.jpg,ROUND,4
51991-0467-01_RXNAVIMAGE10_E13270F3_2.jpg,ROUND,4
68180-0117-07_RXNAVIMAGE10_36161B20_1.jpg,OVAL,2
68180-0117-07_RXNAVIMAGE10_36161B20_2.jpg,OVAL,2
31722-0778-01_RXNAVIMAGE10_474423E1_1.jpg,OVAL,2
31722-0778-01_RXNAVIMAGE10_474423E1_2.jpg,OVAL,2
00781-5987-01_RXNAVIMAGE10_7548BAF5_1.jpg,ROUND,4
00781-5987-01_RXNAVIMAGE10_7548BAF5_2.jpg,ROUND,4
00591-0347-05_RXNAVIMAGE10_1A080D00_1.jpg,CAPSULE,0
00591-0347-05_RXNAVIMAGE10_1A080D00_2.jpg,CAPSULE,0
00093-0149-01_RXNAVIMAGE10_2629932C_1.jpg,OVAL,2
00093-0149-01_RXNAVIMAGE10_2629932C_2.jpg,OVAL,2
00093-3193-01_RXNAVIMAGE10_AD29569A_1.jpg,CAPSULE,0
00093-3193-01_RXNAVIMAGE10_AD29569A_2.jpg,CAPSULE,0
00093-7247-06_RXNAVIMAGE10_7329B9CD_1.jpg,POLYGON,3
00093-7247-06_RXNAVIMAGE10_7329B9CD_1_AUG_1.jpg,POLYGON,3
00093-7247-06_RXNAVIMAGE10_7329B9CD_1_AUG_2.jpg,POLYGON,3
00093-7247-06_RXNAVIMAGE10_7329B9CD_1_AUG_3.jpg,POLYGON,3
00093-7247-06_RXNAVIMAGE10_7329B9CD_2.jpg,POLYGON,3
00093-7247-06_RXNAVIMAGE10_7329B9CD_2_AUG_1.jpg,POLYGON,3
00093-7247-06_RXNAVIMAGE10_7329B9CD_2_AUG_2.jpg,POLYGON,3
00093-7247-06_RXNAVIMAGE10_7329B9CD_2_AUG_3.jpg,POLYGON,3
13811-0684-30_RXNAVIMAGE10_2C51964C_1.jpg,ROUND,4
13811-0684-30_RXNAVIMAGE10_2C51964C_2.jpg,ROUND,4
00093-5507-56_RXNAVIMAGE10_0C270618_1.jpg,CAPSULE,0
00093-5507-56_RXNAVIMAGE10_0C270618_2.jpg,CAPSULE,0
13668-0218-30_RXNAVIMAGE10_95494AFA_1.jpg,ROUND,4
13668-0218-30_RXNAVIMAGE10_95494AFA_2.jpg,ROUND,4
43547-0248-50_RXNAVIMAGE10_10050818_1.jpg,ROUND,4
43547-0248-50_RXNAVIMAGE10_10050818_2.jpg,ROUND,4
00006-0717-31_RXNAVIMAGE10_0407824C_1.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_1_AUG_1.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_1_AUG_2.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_1_AUG_3.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_1_AUG_4.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_1_AUG_5.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_1_AUG_6.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_1_AUG_7.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_2.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_2_AUG_1.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_2_AUG_2.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_2_AUG_3.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_2_AUG_4.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_2_AUG_5.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_2_AUG_6.jpg,IRREGULAR,1
00006-0717-31_RXNAVIMAGE10_0407824C_2_AUG_7.jpg,IRREGULAR,1
00185-0615-01_RXNAVIMAGE10_4F34A795_1.jpg,CAPSULE,0
00185-0615-01_RXNAVIMAGE10_4F34A795_2.jpg,CAPSULE,0
00555-9043-58_RXNAVIMAGE10_D612EB57_1.jpg,ROUND,4
00555-9043-58_RXNAVIMAGE10_D612EB57_2.jpg,ROUND,4
00555-0159-04_RXNAVIMAGE10_B213593A_1.jpg,CAPSULE,0
00555-0159-04_RXNAVIMAGE10_B213593A_2.jpg,CAPSULE,0
31722-0726-30_RXNAVIMAGE10_2D4E96D4_1.jpg,POLYGON,3
31722-0726-30_RXNAVIMAGE10_2D4E96D4_1_AUG_1.jpg,POLYGON,3
31722-0726-30_RXNAVIMAGE10_2D4E96D4_1_AUG_2.jpg,POLYGON,3
31722-0726-30_RXNAVIMAGE10_2D4E96D4_1_AUG_3.jpg,POLYGON,3
31722-0726-30_RXNAVIMAGE10_2D4E96D4_2.jpg,POLYGON,3
31722-0726-30_RXNAVIMAGE10_2D4E96D4_2_AUG_1.jpg,POLYGON,3
31722-0726-30_RXNAVIMAGE10_2D4E96D4_2_AUG_2.jpg,POLYGON,3
31722-0726-30_RXNAVIMAGE10_2D4E96D4_2_AUG_3.jpg,POLYGON,3
57237-0014-05_RXNAVIMAGE10_78473C49_1.jpg,CAPSULE,0
57237-0014-05_RXNAVIMAGE10_78473C49_2.jpg,CAPSULE,0
53489-0120-02_RXNAVIMAGE10_D4346A13_1.jpg,ROUND,4
53489-0120-02_RXNAVIMAGE10_D4346A13_2.jpg,ROUND,4
00378-6320-01_RXNAVIMAGE10_7D473E89_1.jpg,CAPSULE,0
00378-6320-01_RXNAVIMAGE10_7D473E89_2.jpg,CAPSULE,0
47781-0307-01_RXNAVIMAGE10_C41C6263_1.jpg,CAPSULE,0
47781-0307-01_RXNAVIMAGE10_C41C6263_2.jpg,CAPSULE,0
52152-0341-02_RXNAVIMAGE10_95054AAA_1.jpg,ROUND,4
52152-0341-02_RXNAVIMAGE10_95054AAA_2.jpg,ROUND,4
43386-0140-28_RXNAVIMAGE10_2D3C96B4_1.jpg,ROUND,4
43386-0140-28_RXNAVIMAGE10_2D3C96B4_2.jpg,ROUND,4
00555-9050-58_RXNAVIMAGE10_A336D1D6_1.jpg,ROUND,4
00555-9050-58_RXNAVIMAGE10_A336D1D6_2.jpg,ROUND,4
00591-3211-60_RXNAVIMAGE10_2E1C9744_1.jpg,CAPSULE,0
00591-3211-60_RXNAVIMAGE10_2E1C9744_2.jpg,CAPSULE,0
00093-3044-01_RXNAVIMAGE10_213810E0_1.jpg,OVAL,2
00093-3044-01_RXNAVIMAGE10_213810E0_2.jpg,OVAL,2
49884-0545-01_RXNAVIMAGE10_EE23776B_1.jpg,OVAL,2
49884-0545-01_RXNAVIMAGE10_EE23776B_2.jpg,OVAL,2
47335-0894-81_RXNAVIMAGE10_7F1DBFBD_1.jpg,ROUND,4
47335-0894-81_RXNAVIMAGE10_7F1DBFBD_2.jpg,ROUND,4
51285-0125-70_RXNAVIMAGE10_D342E9A7_1.jpg,ROUND,4
51285-0125-70_RXNAVIMAGE10_D342E9A7_2.jpg,ROUND,4
00054-0044-21_RXNAVIMAGE10_C83FE45F_1.jpg,ROUND,4
00054-0044-21_RXNAVIMAGE10_C83FE45F_2.jpg,ROUND,4
00093-3127-01_RXNAVIMAGE10_C12DE08F_1.jpg,CAPSULE,0
00093-3127-01_RXNAVIMAGE10_C12DE08F_2.jpg,CAPSULE,0
64455-0796-42_RXNAVIMAGE10_BB135DEA_1.jpg,CAPSULE,0
64455-0796-42_RXNAVIMAGE10_BB135DEA_2.jpg,CAPSULE,0
00781-5022-07_RXNAVIMAGE10_6B5035F1_1.jpg,OVAL,2
00781-5022-07_RXNAVIMAGE10_6B5035F1_2.jpg,OVAL,2
59746-0383-06_RXNAVIMAGE10_7334B9F5_1.jpg,CAPSULE,0
59746-0383-06_RXNAVIMAGE10_7334B9F5_2.jpg,CAPSULE,0
43199-0020-01_RXNAVIMAGE10_BC3C5E42_1.jpg,OVAL,2
43199-0020-01_RXNAVIMAGE10_BC3C5E42_2.jpg,OVAL,2
16729-0172-01_RXNAVIMAGE10_E74EF3A7_1.jpg,ROUND,4
16729-0172-01_RXNAVIMAGE10_E74EF3A7_2.jpg,ROUND,4
65162-0751-10_RXNAVIMAGE10_6451B26D_1.jpg,ROUND,4
65162-0751-10_RXNAVIMAGE10_6451B26D_2.jpg,ROUND,4
00007-3373-13_RXNAVIMAGE10_AC13566A_1.jpg,CAPSULE,0
00007-3373-13_RXNAVIMAGE10_AC13566A_2.jpg,CAPSULE,0
00378-0143-01_RXNAVIMAGE10_8221411A_1.jpg,CAPSULE,0
